k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy,data_type
14,11,,9.912280701754385,0.6159957061989714,0.34090518558411276,0.2763134351638648,A_positive,resting
14,12,,9.912280701754385,0.5715873333619714,0.27400221263951857,0.2968791272040153,A_positive,resting
14,13,,9.912280701754385,0.6289153241035982,0.34799059022647905,0.2765817762648077,A_positive,resting
14,14,,9.912280701754385,0.5982005385415875,0.2976985352702466,0.2883981562615378,A_positive,resting
14,1,,7.9298245614035086,0.6176936366293857,0.22502897829325383,0.25488170704823837,A_negative,resting
14,2,,7.9298245614035086,0.7486056191130692,0.24143407742283834,0.18488647428201296,A_negative,resting
14,3,,7.9298245614035086,0.7252079830820548,0.2619438711817495,0.20418899573481655,A_negative,resting
14,4,,7.9298245614035086,0.6979052301613702,0.2417041330132754,0.20765311998052824,A_negative,resting
14,5,,7.9298245614035086,0.6464829538366925,0.2295243980887196,0.21883505834187233,A_negative,resting
14,6,,7.9298245614035086,0.6755006947441584,0.22927621193852366,0.20394108324422752,A_negative,resting
14,7,,9.912280701754385,0.78477794252411,0.30327034236144657,0.2007498214487562,A_negative,resting
14,8,,7.9298245614035086,0.6594045463623993,0.22599293323740036,0.23381879249140278,A_negative,resting
14,9,,5.947368421052632,0.611075505356217,0.16397470677436124,0.23150769115139344,A_negative,resting
14,10,,7.9298245614035086,0.6945385383689342,0.2391666444159633,0.1931728614217188,A_negative,resting
14,11,,7.9298245614035086,0.6796360584447257,0.24616997371310353,0.22524805144905743,A_negative,resting
14,12,,5.947368421052632,0.567944412600092,0.15339272245046323,0.2813220081463866,A_negative,resting
14,13,,7.9298245614035086,0.7148078800893203,0.256250504752013,0.2162777488296591,A_negative,resting
14,14,,7.9298245614035086,0.5959035499737497,0.2112736747350638,0.2720467936909398,A_negative,resting
14,1,,15.859649122807017,0.5838236276316666,0.2625423226834816,0.36840641589808915,B,resting
14,2,,13.87719298245614,0.6298544386927316,0.29606103047178506,0.30837146805542637,B,resting
14,3,,13.87719298245614,0.6354872982125563,0.291834010628032,0.3216105670442516,B,resting
14,4,,13.87719298245614,0.6208072750270919,0.2756341733765359,0.32428979190830476,B,resting
14,5,,17.842105263157894,0.6004474456830222,0.3198784593342546,0.3560367634587882,B,resting
14,6,,17.842105263157894,0.6186607316550491,0.33633353177486236,0.34371173226072743,B,resting
14,7,,15.859649122807017,0.6341321382065894,0.3228525600955261,0.32382025384970536,B,resting
14,8,,15.859649122807017,0.5942497981011059,0.2810166610115935,0.35499052669406866,B,resting
14,9,,17.842105263157894,0.5826813671816153,0.2917124434164985,0.37358218636035667,B,resting
14,10,,13.87719298245614,0.6255947042201441,0.28630131539424275,0.31556748814245406,B,resting
14,11,,15.859649122807017,0.6087638570103349,0.29447378567124105,0.3478739537852158,B,resting
14,12,,19.82456140350877,0.5266986762430901,0.2751248169658529,0.420302995934558,B,resting
14,13,,13.87719298245614,0.6380246930605888,0.2745516942048163,0.33307786116436733,B,resting
14,14,,17.842105263157894,0.5579173694436066,0.2704059340592806,0.3916638086280102,B,resting
