k,state,module_id,module_size,module_Q,module_pvalue,fdr_bh_pval_0.05,fdr_bh_sig_0.05,fdr_bh_pval_0.01,fdr_bh_sig_0.01,fdr_bh_pval_0.001,fdr_bh_sig_0.001,bonf_pval_0.05,bonf_sig_0.05,roi_examples
10,6,4,27,0.13670951674087461,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
10,6,5,30,0.16572117634460035,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AuV_left; Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left
10,7,1,28,0.11811930780284419,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
10,7,2,15,0.11029165851292762,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
10,7,3,27,0.14134217321870896,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
10,7,4,30,0.1664365029206968,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AuV_left; Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left
10,7,5,14,0.08035211967108166,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
10,8,1,28,0.13242526639273297,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
10,8,2,16,0.1220827513487224,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
10,8,3,28,0.14902851161518102,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
10,8,4,16,0.08113353085920606,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
10,8,5,13,0.06882857626511671,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; PrL_left; S1FL_left
10,8,6,13,0.09926247153182473,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
10,9,1,24,0.13902988847034897,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; Cg_left; IL_left; LSeptn_left; M1_left
10,9,2,25,0.1591042415412605,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; AIP_left; AIV_left; Amygdala_left; DI_left
10,9,3,18,0.09585981357868183,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AuV_left; Cent_Gray_left; Hipp_CA1_A_left; Hipp_CA2_left
10,9,4,17,0.11127369507312658,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
10,9,5,7,0.03252929339226759,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; PRh_left
10,9,6,10,0.03495391703510836,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left; Thalamus_P_left
10,9,7,13,0.10134232732603364,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
11,0,1,25,0.10736942123198026,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
11,0,2,16,0.1210216901819605,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
11,0,3,25,0.1431065385577929,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
11,0,4,21,0.13570672108581844,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cent_Gray_left; Inferior_Colliculus_left; Superior_Colliculus_left; Central_Gray_right
11,0,5,9,0.038363192497098006,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
11,0,6,18,0.09359873523075093,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; IL_left; M1_left; M2_left; PrL_left
11,1,1,29,0.14259477183738004,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; Cg_left; Hypothalamus_left; IL_left; LSeptn_left
11,1,2,27,0.16415794315843882,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; AIV_left; Amygdala_left; DI_left
11,1,3,8,0.0380235920548926,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
11,1,4,16,0.08271257730731973,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,1,5,22,0.12789967269850974,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hipp_CA3_A_left; Hipp_dentegyrus_A_left; Hipp_FC_left; Hipp_Sub_A_left; LPtA_left
11,1,6,12,0.09446992438438151,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
11,2,1,19,0.07300823978512452,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIV_left; Hypothalamus_left; IL_left; LSeptn_left
11,2,2,24,0.14480477617879664,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
11,2,3,27,0.13368296076635414,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; Cerebellum_left; Hipp_CA1_A_left; Hipp_CA2_left
11,2,4,30,0.16555638922312432,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AuV_left; Brainstem_left; Cent_Gray_left; DLEnt_left; Ect_left
11,2,5,14,0.0657844764185684,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
11,3,1,28,0.12705225903906817,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
11,3,2,15,0.11286013235336059,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
11,3,3,15,0.10148512697777023,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
11,3,4,18,0.10358022164945445,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
11,3,5,16,0.06981778534556209,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,3,6,15,0.08867339706319903,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
11,3,7,7,0.030405934879883117,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_P_left; Hipp_dentegyrus_A_left; Hipp_dentegyrus_P_left
11,4,1,26,0.13009767409200676,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
11,4,2,22,0.141323960905995,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
11,4,3,9,0.031222731143363887,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Amygdala_left; Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left
11,4,4,27,0.15392606494290517,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
11,4,5,14,0.10377701938480363,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right
11,4,6,16,0.08864802956686511,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,5,1,30,0.1491225826878363,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
11,5,2,17,0.12239796695594106,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
11,5,3,27,0.15872125778939236,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
11,5,4,29,0.16563326790405852,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,5,5,11,0.05890854881387223,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cg_left; M1_left; M2_left; Cg_right; M1_right
11,6,1,22,0.12489071175572283,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; Cg_left; IL_left; LSeptn_left; M1_left
11,6,2,16,0.12300653276029365,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
11,6,3,19,0.07388818477092546,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AIP_left; AIV_left; Amygdala_left; GIDI_left; Hypothalamus_left
11,6,4,29,0.15568870396119316,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
11,6,5,16,0.07944997210547769,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,6,6,12,0.09551207363965993,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
11,7,1,27,0.1372146299101347,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
11,7,2,21,0.13843989177968438,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; DI_left; Fr3_left; GI_left
11,7,3,10,0.03620347309783969,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Amygdala_left; AuV_left; GIDI_left; Hypothalamus_left; SaP_left
11,7,4,10,0.050381394955439494,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
11,7,5,29,0.16011118854560258,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,7,6,17,0.09606595951109516,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hipp_FC_left; LPtA_left; MPtA_left; PtPD_left; RSD_left
11,8,1,24,0.13289976876047288,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
11,8,2,16,0.12007003855259234,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
11,8,3,17,0.06489022004304544,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left; Piriform_left
11,8,4,28,0.14926396988326207,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
11,8,5,16,0.07682714498480918,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,8,6,13,0.10025920825728292,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
11,9,1,24,0.12377122513099541,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; Cg_left; IL_left; LSeptn_left; M1_left
11,9,2,18,0.12579703827180608,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIV_left; DI_left; Fr3_left; GI_left
11,9,3,17,0.06808628602785723,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left; Piriform_left
11,9,4,9,0.038307369425258,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_P_left
11,9,5,17,0.1102410655345166,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
11,9,6,29,0.1542073826656662,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,10,1,43,0.20126725883393662,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AID_left; AIP_left; AIV_left; Amygdala_left
11,10,2,20,0.1295076082824204,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AuV_left; Superior_Colliculus_left; Central_Gray_right; Cerebellum_right
11,10,3,25,0.12196150083418195,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left; Hipp_CA3_P_left
11,10,4,11,0.0409857163828152,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
11,10,5,15,0.08263761626303252,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
12,0,1,37,0.1992674912714357,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AID_left; AIP_left; AIV_left; Amygdala_left
12,0,2,17,0.1185791711286597,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AuV_left; Cerebellum_right; DLEnt_right; Ect_right
12,0,3,24,0.1251041523782952,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left; Hipp_CA3_P_left
12,0,4,15,0.06352012092743786,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,0,5,15,0.08549376330640143,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
12,0,6,6,0.015064133814324705,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hypothalamus_left; Thalamus_A_left; Thalamus_P_left; Hypothalamus_right; Thalamus_A_right
12,1,1,21,0.11173017329430246,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; Cg_left; IL_left; LSeptn_left; M1_left
12,1,2,16,0.1202345112241678,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
12,1,3,22,0.08459450664482987,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AIP_left; AIV_left; Amygdala_left; GIDI_left; Hypothalamus_left
12,1,4,14,0.09597339086861897,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
12,1,5,18,0.11419569728086336,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
12,1,6,7,0.02557828189477862,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; PRh_left
12,1,7,16,0.07675650916791586,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cent_Gray_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_P_left; Hipp_dentegyrus_A_left
12,2,1,24,0.11606042761440866,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Amygdala_left; Hypothalamus_left; IL_left
12,2,2,22,0.14226060069384164,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
12,2,3,26,0.15249830870165879,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
12,2,4,14,0.10439322575445321,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right
12,2,5,17,0.08228040189579895,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,2,6,11,0.062090930225642174,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1FL_left; Cg_right
12,3,1,21,0.11728549089490113,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
12,3,2,24,0.1464398426979906,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
12,3,3,26,0.14792161599197498,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
12,3,4,14,0.10258280319334005,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right
12,3,5,17,0.09217872886605971,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,3,6,12,0.038696253107845066,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hypothalamus_left; SaP_left; Thalamus_A_left; Thalamus_P_left; Hypothalamus_right
12,4,1,27,0.12039195965501051,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
12,4,2,18,0.12909575048418406,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; DI_left; Fr3_left; GI_left; M1_left
12,4,3,9,0.04141055334009708,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
12,4,4,15,0.06790508100387824,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,4,5,11,0.0578263578788203,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cg_left; M2_left; PrL_left; Cg_right; M1_right
12,4,6,22,0.12758633899228308,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Hipp_CA3_A_left; Hipp_dentegyrus_A_left; Hipp_FC_left; Hipp_Sub_A_left; LPtA_left
12,4,7,12,0.09333594102891539,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
12,5,1,28,0.1208442186821137,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left
12,5,2,18,0.12602245982768162,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; AIV_left; DI_left; Fr3_left; GI_left
12,5,3,27,0.1471440741089066,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
12,5,4,28,0.1534891235183209,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,5,5,13,0.06880998480842836,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cg_left; M1_left; M2_left; S1FL_left; S1HL_left
12,6,1,30,0.14272286168748632,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
12,6,2,16,0.11795470826140785,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
12,6,3,13,0.04691540705522819,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left; SaP_left
12,6,4,25,0.12981415291340911,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
12,6,5,17,0.0723318942876052,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
